YBL067C,96105
YBL066C,99004
YBL064C,101165
YBL063W,101912
YBL061C,107453
YBL060W,107911
YBL059C-A,110543
YBL059W,110741
YBL058W,111446
YBL057C,113407
YBL056W,113702
YBL055C,116857
YBL054W,117450
YBL052C,122106
YBL051C,124792
YBL050W,125087
YBL049W,126534
YBL047C,132156
YBL046W,132449
YBL045C,135677
YBL044W,135983
YBL043W,136560
YBL042C,140299
YBL041W,141260
YBL040C,142881
YBL039W-B,143119
YBL039C,145762
YBL038W,146138
YBL037W,147171
YBL036C,151185
YBL035C,153677
YBL034C,158260
YBL033C,159684
YBL032W,160149
YBL031W,161726
YBL030C,164107
YBL029C-A,164886
YBL029W,166226
YBL028C,167825
YBL027W,168427
YBL026W,170627
YBL025W,171424
YBL024W,172541
YBL023C,177625
YBL022C,181369
YBL021C,182081
YBL020W,182350
YBL019W,184344
YBL018C,186478
YBL017C,191723
YBL016W,192443
YBL015W,194114
YBL014C,201718
YBL013W,202027
YBL011W,203415
YBL010C,206926
YBL009W,207210
YBL008W-A,209409
YBL008W,209631
YBL007C,216355
YBL006C,217089
YBL005W,217375
YBL004W,227582
YBL003C,235921
YBL002W,236376
YBL001C,237478
YBR001C,241405
YBR002C,242542
YBR003W,242837
YBR004C,245639
YBR005W,245903
YBR006W,246908
YBR007C,251187
YBR008C,254364
YBR009C,255777
YBR010W,256222
YBR011C,257957
YBR013C,
YBR014C,267308
YBR015C,269574
YBR016W,270237
YBR017C,273716
YBR018C,275586
YBR019C,278266
YBR020W,278958
YBR021W,281347
YBR022W,283705
YBR023C,288029
YBR024W,289404
YBR025C,291918
YBR026C,294044
YBR028C,296025
YBR029C,297785
YBR030W,298075
YBR031W,300160
YBR033W,301845
YBR034C,305974
YBR035C,306954
YBR036C,310339
YBR037C,311437
YBR038W,311810
YBR039W,315553
YBR040W,316841
YBR041W,318257
YBR042C,321605
YBR043C,324058
YBR044C,326079
YBR045C,330190
YBR046C,331519
YBR047W,331793
YBR048W,332865
YBR049C,337025
YBR050C,338415
YBR052C,339390
YBR053C,340754
YBR054W,342700
YBR055C,347254
YBR056W,347846
YBR057C,353353
YBR058C,356019
YBR058C-A,356578
YBR059C,360275
YBR060C,362566
YBR061C,365674
YBR062C,366595
YBR063C,368222
YBR065C,369698
YBR066C,370748
YBR067C,372845
YBR068C,375709
YBR069C,378537
YBR070C,379974
YBR071W,380258
YBR072W,381849
YBR072C-A,382927
YBR073W,383176
YBR074W,386289
YBR076W,390309
YBR077C,392275
YBR078W,392962
YBR079C,398250
YBR080C,400873
YBR081C,405339
YBR082C,407204
YBR083W,409091
YBR084W,411066
YBR084C-A,415275
YBR085W,415939
YBR085C-A,419191
YBR086C,423290
YBR087W,423803
YBR088C,425810
YBR089C-A,426832
YBR090C,426982
YBR091C,427466
YBR092C,429164
YBR093C,431018
YBR094W,432029
YBR095C,435693
YBR096W,435987
YBR097W,436960
YBR098W,441543
YBR101C,444692
YBR102C,447330
YBR103W,447597
YBR104W,449562
YBR105C,451899
YBR106W,452660
YBR107C,454533
YBR108W,454833
YBR109C,458368
YBR110W,458601
YBR111C,461909
YBR111W-A,462171
YBR112C,465929
YBR114W,467213
YBR115C,473986
YBR117C,476612
YBR118W,477684
YBR119W,479317
YBR120C,480951
YBR121C,483441
YBR122C,484496
YBR123C,486706
YBR125C,488516
YBR126C,490487
YBR127C,492821
YBR128C,494113
YBR129C,495322
YBR130C,496892
YBR131W,497164
YBR132C,501595
YBR133C,504389
YBR135W,504809
YBR136W,505693
YBR137W,513016
YBR138C,515375
YBR139W,515687
YBR140C,526541
YBR141C,528016
YBR142W,528291
YBR143C,532193
YBR145W,533726
YBR146W,535249
YBR147W,536625
YBR148W,537752
YBR149W,539959
YBR150C,544485
YBR151W,544943
YBR152W,546355
YBR153W,547453
YBR154C,549065
YBR155W,549721
YBR156C,553196
YBR157C,554355
YBR158W,556211
YBR159W,558693
YBR160W,559923
YBR161W,561408
YBR162C,564842
YBR162W-A,565256
YBR163W,565660
YBR164C,568497
YBR165W,568808
YBR166C,571217
YBR167C,571895
YBR168W,572297
YBR169C,575914
YBR170C,578091
YBR171W,578384
YBR172C,581458
YBR173C,582161
YBR175W,582437
YBR176W,583667
YBR177C,586154
YBR179C,589164
YBR180W,589731
YBR181C,592756
YBR182C,595024
YBR182C-A,595506
YBR183W,596006
YBR184W,597379
YBR185C,599945
YBR186W,600547
YBR187W,602560
YBR188C,604152
YBR189W,604506
YBR191W,606267
YBR192W,607522
YBR193C,609717
YBR194W,609945
YBR195C,611861
YBR196C,613933
YBR196C-A,614272
YBR196C-B,614556
YBR197C,615833
YBR198C,618527
YBR199W,618851
YBR200W,620840
YBR200W-A,622913
YBR201W,623480
YBR201C-A,624831
YBR202W,625723
YBR203W,628929
YBR204C,633386
YBR205W,633643
YBR207W,635135
YBR208C,642267
YBR210W,645552
YBR211C,647195
YBR212W,647498
YBR213W,650263
YBR214W,651367
YBR215W,653353
YBR216C,657586
YBR217W,657808
YBR218C,662215
YBR219C,663224
YBR220C,664696
YBR221C,666413
YBR221W-A,666441
YBR222C,668369
YBR223C,670280
YBR225W,670536
YBR227C,675119
YBR228W,675385
YBR229C,679202
YBR230C,680059
YBR230W-A,680231
YBR231C,683102
YBR233W,683360
YBR233W-A,684982
YBR234C,686595
YBR235W,686869
YBR236C,691683
YBR237W,691964
YBR238C,697220
YBR239C,700048
YBR240C,701795
YBR241C,704254
YBR242W,704545
YBR243C,706771
YBR244W,707529
YBR245C,711352
YBR246W,711614
YBR247C,714455
YBR248C,716501
YBR249C,718142
YBR250W,719000
YBR251W,721388
YBR252W,722635
YBR253W,723262
YBR254C,724222
YBR255W,724491
YBR255C-A,727061
YBR256C,728101
YBR257W,728895
YBR258C,730131
YBR259W,730387
YBR260C,734601
YBR261C,735512
YBR262C,736030
YBR263W,736267
YBR264C,738328
YBR265W,738559
YBR267W,739860
YBR268W,741340
YBR269C,742578
YBR270C,744623
YBR271W,744879
YBR272C,747796
YBR273C,749347
YBR274W,749604
YBR275C,757169
YBR276C,760085
YBR278W,760312
YBR279W,761291
YBR280C,764699
YBR281C,767618
YBR282W,768240
YBR283C,770554
YBR284W,771252
YBR285W,773801
YBR286W,774737
YBR287W,776550
YBR288C,779452
YBR289W,779702
YBR290W,782633
YBR291C,784581
YBR293W,787125
YBR294W,788948
YBR295W,792842
YBR296C,798687
YBR296C-A,800226
YBR297W,800498
YBR298C,804504
YBR298C-A,805352
YBR299W,805122
YBR301W,808958
YBR302C,
YCL073C,8297
YCL069W,9790
YCL068C,12257
YCL067C,
YCL066W,
YCL064C,16949
YCL063W,17318
YCL061C,22108
YCL059C,23342
YCL058C,23921
YCL058W-A,23625
YCL057C-A,24308
YCL057W,24805
YCL056C,27320
YCL055W,27940
YCL054W,31451
YCL052C,35372
YCL051W,35632
YCL050C,38821
YCL049C,40733
YCL048W-A,41528
YCL048W,42137
YCL047C,44421
YCL045C,46894
YCL044C,48397
YCL043C,50242
YCL042W,50421
YCL040W,50729
YCL039W,52667
YCL038C,56546
YCL037C,58707
YCL036W,59013
YCL035C,61178
YCL034W,61645
YCL033C,63226
YCL032W,63428
YCL031C,65556
YCL030C,68462
YCL029C,69936
YCL028W,70179
YCL027W,71719
YCL026C-B,74012
YCL026C-A,75384
YCL025C,77854
YCL024W,79126
YCL021W-A,83637
YCL018W,91232
YCL017C,94322
YCL016C,95729
YCL014W,96210
YCL012C,101774
YCL011C,103346
YCL010C,104330
YCL009C,105530
YCL008C,106804
YCL005W-A,107056
YCL005W,108055
YCL004W,109083
YCL002C,111655
YCL001W,111909
YCL001W-A,113020
YCL001W-B,113852
YCR002C,118360
YCR003W,118634
YCR004C,120502
YCR005C,122482
YCR007C,126702
YCR008W,128075
YCR009C,131550
YCR010C,133057
YCR011C,137045
YCR012W,137677
YCR014C,140953
YCR015C,142124
YCR016W,143655
YCR017C,147634
YCR018C,148510
YCR019W,152676
YCR020C,154706
YCR020C-A,155064
YCR020W-B,155341
YCR021C,157305
YCR023C,160386
YCR024C,162203
YCR024C-B,162807
YCR024C-A,163327
YCR026C,166355
YCR027C,168135
YCR028C,172474
YCR028C-A,173430
YCR030C,176483
YCR031C,178200
YCR032W,179427
YCR033W,186319
YCR034W,190606
YCR035C,193010
YCR036W,193333
YCR037C,197246
YCR038C,199568
YCR039C,
YCR040W,
YCR042C,205380
YCR043C,206623
YCR044C,207905
YCR045C,209677
YCR046C,210397
YCR047C,211582
YCR048W,211907
YCR050C,213815
YCR051W,214100
YCR052W,215021
YCR053W,216658
YCR054C,220154
YCR057C,223249
YCR059C,224195
YCR060W,224399
YCR061W,225549
YCR063W,228334
YCR065W,229296
YCR066W,231492
YCR067C,236385
YCR068W,237100
YCR069W,238957
YCR071C,240541
YCR072C,242323
YCR073C,246601
YCR073W-A,246980
YCR075C,248778
YCR075W-A,249006
YCR076C,250001
YCR077C,252606
YCR079W,252881
YCR081W,254429
YCR082W,258903
YCR083W,259596
YCR084C,262597
YCR086W,263384
YCR087C-A,264448
YCR088W,265082
YCR089W,267180
YCR090C,272845
YCR091W,274350
YCR092C,279839
YCR093W,280122
YCR094W,286752
YCR095C,289243
YCR095W-A,289564
YCR096C,293730
YCR097W,293898
YCR098C,298529
YCR099C,301232
YCR100C,302176
YCR101C,302968
YCR102C,305487
YCR104W,307545
YCR105W,309011
YCR106W,310990
YCR107W,313840
YCR108C,316160
YDL248W,1693
YDL247W,
YDL246C,
YDL245C,
YDL244W,
YDL243C,18643
YDL241W,20523
YDL240W,22672
YDL239C,28778
YDL238C,30465
YDL237W,30651
YDL236W,32312
YDL235C,33999
YDL234C,36573
YDL233W,36828
YDL232W,38501
YDL231C,42321
YDL230W,42695
YDL229W,44054
YDL227C,48051
YDL226C,52163
YDL225W,52436
YDL224C,56310
YDL223C,60394
YDL222C,61900
YDL220C,64977
YDL219W,65270
YDL218W,66500
YDL217C,68731
YDL216C,70275
YDL215C,74084
YDL214C,76535
YDL213C,77921
YDL212W,78435
YDL211C,80464
YDL210W,84171
YDL209C,87217
YDL208W,87535
YDL207W,88283
YDL206W,90073
YDL205C,93882
YDL204W,94540
YDL203C,98101
YDL202W,98461
YDL201W,99567
YDL200C,101041
YDL199C,103377
YDL198C,104642
YDL197C,106484
YDL195W,107124
YDL194W,111416
YDL193W,114613
YDL192W,116302
YDL191W,117506
YDL190C,121757
YDL189W,122021
YDL188C,125123
YDL186W,125627
YDL185W,126731
YDL184C,130440
YDL183C,131901
YDL182W,133343
YDL181W,135032
YDL180W,135798
YDL179W,138114
YDL178W,139540
YDL177C,141725
YDL176W,141995
YDL175C,145513
YDL174C,147783
YDL173W,148201
YDL171C,155919
YDL170W,156363
YDL169C,158726
YDL168W,159581
YDL167C,163160
YDL166C,164051
YDL165W,164316
YDL164C,167263
YDL161W,167760
YDL160C-A,169578
YDL160C,172169
YDL159W-A,172169
YDL159W,172471
YDL157C,174580
YDL156W,174885
YDL155W,176684
YDL154W,178300
YDL153C,183011
YDL150W,183290
YDL149W,184939
YDL148C,190598
YDL147W,190907
YDL146W,192621
YDL145C,198409
YDL144C,199721
YDL143W,200001
YDL142C,202576
YDL141W,202824
YDL140C,211077
YDL139C,212017
YDL138W,213120
YDL137W,216076
YDL136W,217603
YDL135C,219316
YDL134C,221225
YDL133C-A,221749
YDL133W,222338
YDL132W,224065
YDL131W,227372
YDL130W-A,229158
YDL130W,229890
YDL129W,230939
YDL128W,232585
YDL127W,234760
YDL126C,238686
YDL125C,239535
YDL124W,240240
YDL123W,241427
YDL122W,242502
YDL121C,245583
YDL120W,245870
YDL119C,247607
YDL118W,247212
YDL117W,248235
YDL116W,251560
YDL115C,255127
YDL114W,255549
YDL113C,258592
YDL112W,258896
YDL111C,264131
YDL110C,264995
YDL109C,267195
YDL108W,267744
YDL107W,268948
YDL106C,271902
YDL105W,272417
YDL104C,274870
YDL103C,276593
YDL102W,276820
YDL101C,281819
YDL100C,283161
YDL099W,283408
YDL098C,285152
YDL097C,286731
YDL095W,287062
YDL093W,289875
YDL092W,292791
YDL091C,294805
YDL090C,296313
YDL089W,296567
YDL088C,300069
YDL087C,300967
YDL086W,301433
YDL085C-A,302669
YDL085W,303159
YDL084W,305136
YDL083C,307763
YDL082W,308422
YDL081C,310148
YDL080C,312645
YDL079C,314940
YDL078C,316424
YDL077C,320260
YDL076C,321647
YDL075W,322219
YDL074C,326159
YDL073W,326478
YDL072C,330459
YDL070W,331085
YDL069C,333573
YDL067C,334403
YDL066W,334845
YDL065C,337262
YDL064W,337511
YDL063C,340195
YDL061C,341194
YDL060W,341629
YDL059C,345038
YDL058W,345662
YDL057W,351424
YDL056W,352794
YDL055C,356920
YDL054C,361309
YDL053C,362393
YDL052C,363580
YDL051W,363962
YDL049C,366101
YDL048C,368286
YDL047W,369589
YDL046W,371233
YDL045W-A,372258
YDL045C,373691
YDL044C,375249
YDL043C,376460
YDL042C,378469
YDL040C,381440
YDL039C,383993
YDL037C,385735
YDL036C,388844
YDL035C,392280
YDL033C,393911
YDL031W,394209
YDL030W,397495
YDL029W,399371
YDL028C,403398
YDL027C,404950
YDL025C,407370
YDL024C,409903
YDL022W,411687
YDL021W,413826
YDL020C,416928
YDL019C,421704
YDL018C,423529
YDL017W,424156
YDL015C,426945
YDL014W,427271
YDL013W,428962
YDL012C,431485
YDL010W,432316
YDL008W,433545
YDL007C-A,436906
YDL007W,438052
YDL006W,439615
YDL005C,442331
YDL004W,443013
YDL003W,444685
YDL002C,447676
YDL001W,447957
YDR001C,452509
YDR002W,453051
YDR003W,454096
YDR003W-A,454801
YDR004W,455292
YDR005C,458177
YDR006C,461494
YDR007W,461874
YDR009W,463377
YDR011W,465603
YDR012W,471859
YDR013W,473173
YDR014W,474060
YDR014W-A,477817
YDR016C,478742
YDR017C,482183
YDR018C,483853
YDR019C,485366
YDR020C,486491
YDR021W,486759
YDR022C,488654
YDR023W,489544
YDR025W,491546
YDR026C,494402
YDR027C,497387
YDR028C,501319
YDR030C,503253
YDR031W,503529
YDR032C,504832
YDR033W,507846
YDR034C,512205
YDR034C-A,520810
YDR034W-B,521257
YDR035W,521731
YDR036C,524729
YDR037W,525413
YDR038C,
YDR039C,
YDR040C,538877
YDR041W,539825
YDR042C,541340
YDR043C,543557
YDR044W,546488
YDR045C,548401
YDR046C,550653
YDR047W,551767
YDR049W,553254
YDR050C,556589
YDR051C,558059
YDR052C,560728
YDR054C,562455
YDR055W,563417
YDR056C,565659
YDR057W,565945
YDR058C,568709
YDR059C,569800
YDR060W,570609
YDR061W,574157
YDR062W,576133
YDR063W,578595
YDR064W,579461
YDR065W,580652
YDR066C,582594
YDR067C,583447
YDR068W,583715
YDR069C,587741
YDR070C,588364
YDR071C,589464
YDR072C,591464
YDR073W,592403
YDR074W,593693
YDR075W,597028
YDR076W,598466
YDR077W,600836
YDR078C,602860
YDR079W,603103
YDR079C-A,603808
YDR080W,604031
YDR081C,610127
YDR082W,610375
YDR083W,612111
YDR084C,614000
YDR085C,615294
YDR086C,617327
YDR087C,618306
YDR088C,619820
YDR089W,622001
YDR090C,626037
YDR091C,628548
YDR092W,629844
YDR093W,631056
YDR096W,636908
YDR097C,643901
YDR098C,644967
YDR099W,652729
YDR100W,655032
YDR101C,657447
YDR103W,657791
YDR104C,664911
YDR105C,666768
YDR106W,667020
YDR107C,671030
YDR108W,671262
YDR109C,675626
YDR110W,676067
YDR111C,679936
YDR113C,681657
YDR114C,682201
YDR115W,682201
YDR116C,683545
YDR117C,685630
YDR118W,685882
YDR119W,688136
YDR119W-A,690985
YDR120C,693213
YDR121W,693472
YDR122W,694456
YDR123C,699505
YDR124W,699818
YDR125C,702834
YDR126W,703271
YDR127W,704445
YDR128W,709521
YDR129C,715379
YDR130C,716614
YDR131C,718534
YDR132C,720404
YDR135C,727579
YDR137W,728208
YDR138W,730606
YDR139C,733892
YDR140W,734172
YDR141C,739999
YDR142C,741743
YDR143C,743960
YDR144C,746191
YDR145W,746735
YDR146C,750942
YDR147W,751256
YDR148C,755333
YDR150W,755596
YDR151C,765276
YDR152W,765710
YDR153C,768126
YDR155C,768974
YDR156W,769540
YDR158W,770339
YDR159W,771830
YDR160W,776030
YDR161W,779034
YDR162C,781199
YDR163W,781402
YDR164C,784216
YDR165W,784879
YDR166C,789240
YDR167W,789460
YDR168W,790330
YDR169C,794191
YDR169C-A,794811
YDR170C,802433
YDR171W,806560
YDR172W,808310
YDR173C,811654
YDR174W,812118
YDR175C,814168
YDR176W,814438
YDR177W,816809
YDR178W,817876
YDR179C,819151
YDR179W-A,819365
YDR180W,821208
YDR181C,827324
YDR182W,827573
YDR182W-A,829208
YDR183W,829557
YDR184C,831514
YDR185C,832530
YDR186C,835671
YDR188W,836410
YDR189W,838360
YDR190C,842007
YDR191W,842328
YDR192C,844890
YDR194C,847931
YDR194W-A,848143
YDR195W,848414
YDR196C,850970
YDR197W,851241
YDR198C,853957
YDR200C,856112
YDR201W,856348
YDR202C,857944
YDR204W,858155
YDR205W,859365
YDR206W,861759
YDR207C,867541
YDR208W,868126
YDR210W,871111
YDR211W,884709
YDR212W,887217
YDR213W,889539
YDR214W,892777
YDR216W,894598
YDR217C,903474
YDR218C,905049
YDR219C,907049
YDR221W,907317
YDR222W,910069
YDR223W,911635
YDR224C,914667
YDR225W,915441
YDR226W,916466
YDR227W,917499
YDR228C,923911
YDR229W,924741
YDR231C,927039
YDR232W,927203
YDR233C,930476
YDR234W,930975
YDR235W,933522
YDR236C,935892
YDR237W,936525
YDR238C,940804
YDR239C,943395
YDR240C,945129
YDR242W,946730
YDR243C,950267
YDR244W,950551
YDR245W,952753
YDR246W,954328
YDR246W-A,955142
YDR247W,955675
YDR248C,958381
YDR249C,960052
YDR251W,960346
YDR252W,963420
YDR253C,964770
YDR254W,965084
YDR255C,967816
YDR256C,969625
YDR257C,971423
YDR258C,974302
YDR259C,975925
YDR260C,977239
YDR261C,979249
YDR262W,993150
YDR263C,995600
YDR264C,998396
YDR265W,998693
YDR266C,1002179
YDR267C,1003522
YDR268W,1004006
YDR270W,1005604
YDR272W,1008979
YDR273W,1010119
YDR275W,1012271
YDR276C,1013786
YDR277C,1015707
YDR279W,1019339
YDR280W,1020679
YDR281C,1022411
YDR282C,1024754
YDR283C,1030254
YDR284C,1031713
YDR285W,1032033
YDR286C,1035821
YDR287W,1036021
YDR288W,1037207
YDR289C,1039502
YDR291W,1039771
YDR292C,1045112
YDR293C,1049488
YDR294C,1052249
YDR295C,1054881
YDR296W,1055205
YDR297W,1056445
YDR298C,1058943
YDR299W,1059629
YDR300C,1062812
YDR301W,1063301
YDR302W,1067714
YDR303C,1071703
YDR304C,1072620
YDR305C,1073442
YDR306C,1075170
YDR307W,1075877
YDR308C,1078448
YDR309C,1080232
YDR310C,1084633
YDR311W,1085106
YDR312W,1087571
YDR313C,1090100
YDR314C,1092528
YDR315C,1093558
YDR316W,1093796
YDR317W,1102199
YDR318W,1103781
YDR319C,1105848
YDR320C,1108086
YDR320C-A,1108470
YDR321W,1108705
YDR322W,1110607
YDR322C-A,1112260
YDR323C,1114028
YDR324C,1116684
YDR325W,1117152
YDR326C,1125065
YDR328C,1126024
YDR329C,1127557
YDR330W,1127845
YDR331W,1129612
YDR332W,1131033
YDR333C,1135413
YDR334W,1135649
YDR335W,1140831
YDR336W,1145323
YDR337W,1146331
YDR338C,1149457
YDR339C,1150484
YDR341C,1153621
YDR342C,1155994
YDR343C,1161392
YDR345C,1164671
YDR346C,1168800
YDR347W,1169123
YDR348C,1172022
YDR349C,1174228
YDR350C,1178184
YDR351W,1178478
YDR352W,1181642
YDR353W,1183266
YDR354W,1184685
YDR356W,1186128
YDR357C,1189662
YDR358W,1190056
YDR359C,1194840
YDR361C,1196255
YDR362C,1198796
YDR363W,1199057
YDR363W-A,1202165
YDR364C,1204169
YDR365C,1206397
YDR366C,1212855
YDR367W,1212855
YDR368W,1213871
YDR369C,1217543
YDR370C,1219097
YDR371W,1219386
YDR372C,1222388
YDR373W,1222709
YDR374C,1224335
YDR374W-A,1224794
YDR375C,1226523
YDR376W,1226791
YDR377W,1228587
YDR378C,1229571
YDR379W,1230091
YDR379C-A,1233488
YDR380W,1234090
YDR381W,1236526
YDR381C-A,1239142
YDR382W,1239432
YDR383C,1240635
YDR384C,1242173
YDR385W,1243224
YDR386W,1246105
YDR387C,1249911
YDR388W,1250192
YDR389W,1252055
YDR390C,1256828
YDR391C,1258085
YDR392W,1258673
YDR393W,1259876
YDR394W,1261624
YDR395W,1263247
YDR397C,1266880
YDR398W,1267452
YDR399W,1269962
YDR400W,1271004
YDR402C,1273723
YDR403W,1274509
YDR404C,1277304
YDR405W,1277653
YDR406W,1278996
YDR407C,1287982
YDR408C,1288896
YDR409W,1289412
YDR410C,1293089
YDR411C,1294383
YDR412W,1294696
YDR414C,1296826
YDR415C,1298186
YDR416W,1298393
YDR418W,1301637
YDR419W,1303168
YDR420W,1306047
YDR421W,1311997
YDR422C,1317844
YDR423C,1319211
YDR424C,1319815
YDR425W,1320047
YDR427W,1322236
YDR428C,1324225
YDR429C,1325292
YDR430C,1328511
YDR432W,1328815
YDR434W,1331170
YDR435C,1333952
YDR436W,1334556
YDR437W,1337297
YDR438W,1338283
YDR439W,1339611
YDR440W,1342452
YDR441C,1345290
YDR443C,1349975
YDR444W,1350265
YDR446W,1353760
YDR447C,1355511
YDR448W,1356053
YDR449C,1358904
YDR450W,1359901
YDR451C,1362304
YDR452W,1362758
YDR453C,1365346
YDR454C,1366815
YDR456W,1367486
YDR457W,1369699
YDR458C,1382039
YDR459C,1383479
YDR460W,1383745
YDR461W,1385248
YDR461C-A,1385781
YDR462W,1386062
YDR463W,1386829
YDR464W,1388776
YDR465C,1394554
YDR466W,1395066
YDR468C,1398750
YDR469W,1399030
YDR470C,1401255
YDR471W,1401783
YDR472W,1403300
YDR473C,1405879
YDR475C,1410085
YDR476C,1411120
YDR477W,1412120
YDR478W,1414585
YDR479C,1416873
YDR480W,1417349
YDR481C,1420275
YDR482C,1420889
YDR483W,1421175
YDR484W,1422771
YDR485C,1427166
YDR486C,1428086
YDR487C,1428974
YDR488C,1430768
YDR489W,1431036
YDR490C,1434278
YDR492W,1434756
YDR493W,1436174
YDR494W,1436929
YDR495C,1441166
YDR496C,1443392
YDR497C,1445540
YDR498C,1446972
YDR499W,1447849
YDR500C,1450852
YDR501W,1451256
YDR502C,1454580
YDR503C,1455878
YDR504C,1456644
YDR505C,1459416
YDR506C,1461557
YDR507C,1465897
YDR508C,1468480
YDR510W,1469266
YDR511W,1470042
YDR512C,1470758
YDR513W,1471031
YDR514C,1473018
YDR515W,1473248
YDR516C,1476443
YDR517W,1477206
YDR518W,1478488
YDR519W,1480422
YDR520C,1483489
YDR522C,1485216
YDR523C,1486957
YDR524C,1489031
YDR524W-C,1489410
YDR524C-B,1489915
YDR525W-A,1490608
YDR527W,1491080
YDR528W,1494300
YDR529C,1496566
YDR530C,1497729
YDR531W,1498220
YDR532C,1500552
YDR533C,1502199
YDR534C,1505017
YDR536W,1507985
YDR538W,1510896
YDR539W,1512071
YDR540C,1517742
YDR541C,1520870
YDR542W,1523160
YDR545W,
YEL077C,4008
YEL076C-A,
YEL076C,
YEL075C,
YEL073C,7477
YEL072W,13666
YEL071W,16325
YEL070W,19546
YEL069C,23261
YEL067C,26479
YEL066W,26736
YEL065W,27711
YEL064C,31243
YEL063C,33654
YEL062W,34395
YEL061C,39608
YEL060C,41962
YEL059C-A,42634
YEL058W,43277
YEL057C,45970
YEL056W,47145
YEL055C,51566
YEL054C,53192
YEL053C,56153
YEL052W,56565
YEL051W,58383
YEL050C,60869
YEL049W,63412
YEL048C,65148
YEL047C,66800
YEL046C,68889
YEL044W,69812
YEL043W,70499
YEL042W,73668
YEL041W,75580
YEL040W,78128
YEL039C,80128
YEL038W,80465
YEL037C,82728
YEL036C,84637
YEL035C,85592
YEL034W,85592
YEL033W,86258
YEL032W,86913
YEL031W,90264
YEL030W,94697
YEL029C,97842
YEL027W,100738
YEL026W,101885
YEL025C,106103
YEL024W,107188
YEL023C,111084
YEL022W,111379
YEL021W,116152
YEL020W-A,117213
YEL020C,120299
YEL019C,121244
YEL018W,121520
YEL017C-A,123030
YEL017W,123678
YEL016C,126351
YEL015W,126645
YEL013W,128628
YEL012W,131705
YEL011W,133198
YEL009C,140431
YEL007W,141641
YEL006W,144309
YEL005C,146722
YEL004W,146957
YEL003W,148216
YEL002C,150014
YEL001C,150942
YER001W,153460
YER002W,156806
YER003C,159093
YER004W,159575
YER005W,160506
YER006W,162734
YER007W,164535
YER007C-A,166836
YER008C,171823
YER009W,172118
YER010C,173324
YER011W,175149
YER012W,177825
YER013W,178833
YER014W,182597
YER014C-A,184691
YER015W,184552
YER016W,188295
YER017C,191831
YER018C,192588
YER019W,192890
YER019C-A,194555
YER020W,195084
YER021W,196958
YER022W,198852
YER023W,201096
YER024W,202156
YER025W,205240
YER026C,208497
YER027C,210274
YER028C,211972
YER029C,213179
YER030W,213454
YER031C,214734
YER032W,215028
YER033C,221291
YER034W,221839
YER035W,222651
YER036C,225223
YER037W,225813
YER038C,228193
YER039C,229472
YER039C-A,229472
YER040W,229750
YER041W,232415
YER042W,234915
YER043C,237132
YER044C,238079
YER044C-A,239783
YER045C,241746
YER046W,243164
YER047C,246617
YER048C,248247
YER048W-A,250683
YER049W,251671
